MotherShip.UTCGregorian   MotherShip.motherVNB.X    MotherShip.motherVNB.Y    MotherShip.motherVNB.Z    MotherShip.motherVNB.VX   MotherShip.motherVNB.VY   MotherShip.motherVNB.VZ   
06 Jan 2028 03:50:24.000   740.1050953278011         -4.547473508864641e-13    52840.63029098596         2.758509464143079         5.551115123125783e-17     2.775557561562891e-17     
06 Jan 2028 04:04:48.000   690.0331129736578         0                         52873.56354494463         2.759971471332649         0                         -4.85722573273506e-17     
06 Jan 2028 04:19:12.000   638.7959107358106         0                         52904.1757584793          2.761409586059772         0                         9.8879238130678e-17       
06 Jan 2028 04:33:36.000   586.5013064127204         0                         52932.41362537636         2.762821386857694         5.551115123125783e-17     5.030698080332741e-17     
06 Jan 2028 04:48:00.000   533.2594197501846         4.547473508864641e-13     52958.22884301501         2.764204490748901         0                         -8.673617379884035e-18    
06 Jan 2028 05:02:24.000   479.1824674683635         -2.273736754432321e-13    52981.57823675694         2.765556558488389         0                         2.51534904016637e-16      
06 Jan 2028 05:16:48.000   424.3845084333308         -6.821210263296962e-13    53002.42388013154         2.766875299615823         0                         6.938893903907228e-17     
06 Jan 2028 05:31:12.000   368.9812357646375         0                         53020.73317575746         2.768158476327382         5.551115123125783e-17     2.949029909160572e-16     
06 Jan 2028 05:45:36.000   313.0897115122214         4.547473508864641e-13     53036.47895893131         2.769403908504396         0                         1.0321604682062e-16       
06 Jan 2028 06:00:00.000   256.8281432523037         1.13686837721616e-13      53049.63955691372         2.77060947743023          -5.551115123125783e-17    -4.570996359198887e-16    
06 Jan 2028 06:14:24.000   200.3156053041096         -7.958078640513122e-13    53060.19886445867         2.77177313077817          0                         -4.98732999343332e-17     
06 Jan 2028 06:28:48.000   143.6718031860175         2.842170943040401e-14     53068.14638258305         2.772892886388894         5.551115123125783e-17     2.326697862153893e-16     
06 Jan 2028 06:43:12.000   87.01678439024342         -3.126388037344441e-13    53073.47726338152         2.773966837321587         0                         7.475573979287553e-17     
06 Jan 2028 06:57:36.000   30.47068028086247         5.115907697472721e-13     53076.19233054499         2.774993156222141         5.551115123125783e-17     3.833738881908744e-16     
06 Jan 2028 07:12:00.000   -25.84656000701308        0                         53076.29808436475         2.775970099798149         0                         5.030698080332741e-17     
06 Jan 2028 07:26:24.000   -81.81546410469792        1.13686837721616e-13      53073.80670094025         2.776896013938383         5.551115123125783e-17     9.020562075079397e-17     
06 Jan 2028 07:40:48.000   -137.3172915375452        0                         53068.73602342673         2.77776933897675          5.551115123125783e-17     2.168404344971009e-17     
06 Jan 2028 07:55:12.000   -192.2343105965865        2.273736754432321e-13     53061.10950742842         2.778588613382592         5.551115123125783e-17     2.949029909160572e-16     
06 Jan 2028 08:09:36.000   -246.4500817338858        -4.547473508864641e-13    53050.95618981156         2.779352479792303         0                         2.619432448724979e-16     
06 Jan 2028 08:24:00.000   -299.849698781117         2.273736754432321e-13     53038.31062488888         2.780059688964567         0                         -2.081668171172169e-17    
06 Jan 2028 08:38:24.000   -352.3200771302219        -4.547473508864641e-13    53023.21280577211         2.780709105000453         0                         1.387778780781446e-17     
06 Jan 2028 08:52:48.000   -403.7501850405665        4.547473508864641e-13     53005.70808072418         2.78129970908272          0                         -1.578598363138894e-16    
06 Jan 2028 09:07:12.000   -454.0313158775982        -4.547473508864641e-13    52985.84704824819         2.781830604212419         -5.551115123125783e-17    2.255140518769849e-17     
06 Jan 2028 09:21:36.000   -503.0573138585916        0                         52963.68544190392         2.782301018366582         0                         1.647987302177967e-16     
06 Jan 2028 09:36:00.000   -550.7248311845926        -4.547473508864641e-13    52939.28400298124         2.78271030857465          -5.551115123125783e-17    -2.012279232133096e-16    
06 Jan 2028 09:50:24.000   -596.9335420592297        -4.547473508864641e-13    52912.70834164926         2.783057963360765         0                         -8.673617379884035e-17    
06 Jan 2028 10:04:48.000   -641.5863881462965        0                         52884.02877939551         2.783343606068438         2.775557561562891e-17     -2.081668171172169e-17    
06 Jan 2028 10:19:12.000   -684.5897788285602        0                         52853.32019114064         2.783566996536101         -2.775557561562891e-17    7.632783294297951e-17     
06 Jan 2028 10:33:36.000   -725.8538222728865        9.094947017729282e-13     52820.66181621488         2.78372803341877          0                         -4.510281037539698e-17    
06 Jan 2028 10:48:00.000   -765.2925139160272        -1.818989403545856e-12    52786.13709717137         2.783826756070627         0                         2.42861286636753e-17      
06 Jan 2028 11:02:24.000   -802.8239465661172        9.094947017729282e-13     52749.83344739019         2.783863344945527         0                         -6.938893903907228e-18    
06 Jan 2028 11:16:48.000   -838.3704829438545        0                         52711.84207002874         2.783838122774561         -2.775557561562891e-17    1.040834085586084e-17     
06 Jan 2028 11:31:12.000   -871.8589463529636        0                         52672.2577238453          2.783751555475675         0                         -1.040834085586084e-17    
06 Jan 2028 11:45:36.000   -903.2207711923348        0                         52631.17851112424         2.783604251695802         5.551115123125783e-17     -6.938893903907228e-17    
06 Jan 2028 12:00:00.000   -932.3921672371982        0                         52588.70562989257         2.78339696327314          -2.775557561562891e-17    5.898059818321144e-17     
06 Jan 2028 12:14:24.000   -959.3142465715796        0                         52544.94314341116         2.783130584067097         2.775557561562891e-17     -1.387778780781446e-17    
06 Jan 2028 12:28:48.000   -983.9331572679727        0                         52499.99772238317         2.782806149667357         0                         -1.752070710736575e-16    
06 Jan 2028 12:43:12.000   -1006.200184807857        9.094947017729282e-13     52453.9784014533          2.782424835412076         -2.775557561562891e-17    1.734723475976807e-17     
06 Jan 2028 12:57:36.000   -1026.071852662682        9.094947017729282e-13     52406.99630888226         2.781987955218189         -2.775557561562891e-17    3.122502256758253e-17     
06 Jan 2028 13:12:00.000   -1043.509997858735        0                         52359.16441791671         2.781496958651359         1.387778780781446e-17     1.196959198423997e-16     
06 Jan 2028 13:26:24.000   -1058.481842734278        0                         52310.59726321881         2.78095342850372          0                         -6.418476861114186e-17    
06 Jan 2028 13:40:48.000   -1070.960046016959        0                         52261.4107006772          2.7803590777651           1.387778780781446e-17     4.336808689942018e-18     
06 Jan 2028 13:55:12.000   -1080.922749863913        -9.094947017729282e-13    52211.72160448205         2.779715744926503         -2.081668171172169e-17    3.079134169858833e-16     
06 Jan 2028 14:09:36.000   -1088.353613490212        0                         52161.64762267462         2.779025389898797         -4.85722573273506e-17     3.061786935099065e-16     
06 Jan 2028 14:24:00.000   -1093.241843023082        0                         52111.30688970973         2.77829008953533          6.938893903907228e-18     2.818925648462312e-16     
06 Jan 2028 14:38:24.000   -1095.582211651078        9.094947017729282e-13     52060.81776856576         2.777512031732094         5.204170427930421e-18     -3.851086116668512e-16    
06 Jan 2028 14:52:48.000   -1095.375075069164        -9.094947017729282e-13    52010.29856487349         2.776693510506398         8.673617379884035e-18     6.922630871319946e-17     
06 Jan 2028 15:07:12.000   -1092.626381556367        9.094947017729282e-13     51959.86727119205         2.775836919624664         6.938893903907228e-18     -2.740863092043355e-16    
06 Jan 2028 15:21:36.000   -1087.347668109088        0                         51909.64128475508         2.774944747439361         -1.387778780781446e-17    4.597017211338539e-17     
06 Jan 2028 15:36:00.000   -1079.556049983717        9.094947017729282e-13     51859.73715363333         2.774019570482738         0                         1.908195823574488e-16     
06 Jan 2028 15:50:24.000   -1069.274177665294        9.094947017729282e-13     51810.27029862953         2.773064048410531         2.775557561562891e-17     2.107689023311821e-16     
06 Jan 2028 16:04:48.000   -1056.530175672718        -9.094947017729282e-13    51761.35476893858         2.772080917695481         1.387778780781446e-17     5.030698080332741e-17     
06 Jan 2028 16:19:12.000   -1041.357521698846        0                         51713.10297688402         2.771072986423172         4.163336342344337e-17     1.925543058334256e-16     
06 Jan 2028 16:33:36.000   -1023.79487829233         0                         51665.62546307823         2.770043126996061         -2.775557561562891e-17    1.162264728904461e-16     
06 Jan 2028 16:48:00.000   -1003.8858224754          -9.094947017729282e-13    51619.03067029333         2.768994270035043         -1.387778780781446e-17    -2.220446049250313e-16    
06 Jan 2028 17:02:24.000   -981.6784919192414        0                         51573.42472165842         2.767929392237953         -2.775557561562891e-17    -5.898059818321144e-17    
06 Jan 2028 17:16:48.000   -957.225069879172         0                         51528.91123771406         2.766851503978324         -2.775557561562891e-17    7.632783294297951e-17     
06 Jan 2028 17:31:12.000   -930.5811341584013        -1.818989403545856e-12    51485.59118315546         2.76576362828244          2.775557561562891e-17     -2.42861286636753e-17     
06 Jan 2028 17:45:36.000   -901.8047848705287        0                         51443.56274123192         2.764668772236957         2.775557561562891e-17     2.081668171172169e-17     
06 Jan 2028 18:00:00.000   -870.9573157782795        0                         51402.92121658524         2.763569863988673         2.775557561562891e-17     8.326672684688674e-17     
06 Jan 2028 18:14:24.000   -838.1256547282946        -9.094947017729282e-13    51363.757929347           2.762470016113338         0                         -1.838806884535416e-16    
06 Jan 2028 18:28:48.000   -803.3700340838886        0                         51326.16120884252         2.761372611172892         0                         1.734723475976807e-17     
06 Jan 2028 18:43:12.000   -766.7706002623796        0                         51290.21571094946         2.760280470993535         0                         -3.469446951953614e-17    
06 Jan 2028 18:57:36.000   -728.4101240798714        4.547473508864641e-13     51256.0022419811          2.759196495585022         -2.775557561562891e-17    1.387778780781446e-17     
06 Jan 2028 19:12:00.000   -688.3740596727054        -9.094947017729282e-13    51223.59764090839         2.75812361360623          2.775557561562891e-17     -3.469446951953614e-18    
06 Jan 2028 19:26:24.000   -646.7506136834957        -4.547473508864641e-13    51193.07467029567         2.757064745593595         2.775557561562891e-17     3.469446951953614e-18     
06 Jan 2028 19:40:48.000   -603.6307349748413        0                         51164.50189705809         2.756022778778303         0                         4.510281037539698e-17     
06 Jan 2028 19:55:12.000   -559.1080912063944        0                         51137.94360194412         2.755000549615956         5.551115123125783e-17     2.42861286636753e-17      
06 Jan 2028 20:09:36.000   -513.2789766644833        -4.547473508864641e-13    51113.45964907199         2.754000830168817         5.551115123125783e-17     -1.214306433183765e-17    
06 Jan 2028 20:24:00.000   -466.2421727731264        -9.094947017729282e-13    51091.10540542535         2.753026320522214         5.551115123125783e-17     0                         
06 Jan 2028 20:38:24.000   -418.0987770061132        0                         51070.93164617786         2.752079642080964         5.551115123125783e-17     -1.908195823574488e-17    
06 Jan 2028 20:52:48.000   -368.9520131699696        4.547473508864641e-13     51052.9844722096          2.751163332481641         0                         1.07552855510562e-16      
06 Jan 2028 21:07:12.000   -318.9069800284467        -4.547473508864641e-13    51037.30524270626         2.75027984210403          0                         1.387778780781446e-16     
06 Jan 2028 21:21:36.000   -268.0704368370958        4.547473508864641e-13     51023.93050915274         2.749431529768198         -5.551115123125783e-17    -7.28583859910259e-17     
06 Jan 2028 21:36:00.000   -216.5505281561108        -6.821210263296962e-13    51012.89197111933         2.748620659850718         5.551115123125783e-17     -7.28583859910259e-17     
06 Jan 2028 21:50:24.000   -164.4565536368206        -2.273736754432321e-13    51004.21643032505         2.74784939816468          0                         2.47198095326695e-16      
06 Jan 2028 22:04:48.000   -111.8986918317296        6.821210263296962e-13     50997.92576993682         2.747119809133099         0                         -5.030698080332741e-17    
06 Jan 2028 22:19:12.000   -58.98777752913632        7.958078640513122e-13     50994.03692627054         2.746433851744084         0                         4.206704429243757e-16     
06 Jan 2028 22:33:36.000   -5.83503241198796         -2.273736754432321e-13    50992.56189138008         2.745793376916171         5.551115123125783e-17     -1.079865363795562e-16    
06 Jan 2028 22:48:00.000   47.44814485131638         -6.252776074688882e-13    50993.50769843174         2.745200123636252         0                         1.704365815147213e-16     
06 Jan 2028 23:02:24.000   100.750425669527          -1.77635683940025e-15     50996.87645618188         2.744655717382284         0                         -1.486712229020748e-16    
06 Jan 2028 23:16:48.000   153.960775728301          0                         51002.66534392905         2.744161666509234         -1.110223024625157e-16    2.19225679276569e-16      
06 Jan 2028 23:31:12.000   206.9686542097177         -1.13686837721616e-13     51010.86664532616         2.743719360625045         0                         -9.020562075079397e-17    
06 Jan 2028 23:45:36.000   259.6642550560496         2.273736754432321e-13     51021.46779682349         2.74333006939569          5.551115123125783e-17     1.292368989602721e-16     
07 Jan 2028 00:00:00.000   311.938688743733          4.547473508864641e-13     51034.45141047119         2.742994940737089         0                         1.301042606982605e-16     
07 Jan 2028 00:14:24.000   363.6842157708517         6.821210263296962e-13     51049.79534568858         2.742715000621284         -5.551115123125783e-17    2.003605614753212e-16     
07 Jan 2028 00:28:48.000   414.7944400258694         0                         51067.47275879381         2.742491152474976         5.551115123125783e-17     -2.359223927328458e-16    
07 Jan 2028 00:43:12.000   465.1645076969558         4.547473508864641e-13     51087.45216304536         2.74232417692807          0                         -5.551115123125783e-17    
07 Jan 2028 00:57:36.000   514.6913282413941         -4.547473508864641e-13    51109.69752262448         2.742214732673964         -5.551115123125783e-17    -1.97758476261356e-16     
07 Jan 2028 01:12:00.000   563.273752259721          -9.094947017729282e-13    51134.16830915888         2.742163356400944         0                         -6.071532165918825e-17    
07 Jan 2028 01:26:24.000   610.8127945717512         0                         51160.81961982349         2.742170464230302         0                         -1.387778780781446e-17    
07 Jan 2028 01:40:48.000   657.2118059762107         -4.547473508864641e-13    51189.60224198413         2.742236351918161         0                         -8.153200337090993e-17    
07 Jan 2028 01:55:12.000   702.3766773716352         4.547473508864641e-13     51220.46278998455         2.742361197211028         0                         8.673617379884035e-18     
07 Jan 2028 02:09:36.000   746.2160288576133         4.547473508864641e-13     51253.34379746976         2.742545059973422         0                         7.28583859910259e-17      
07 Jan 2028 02:24:00.000   788.6413726216344         0                         51288.18382587603         2.742787884037151         2.775557561562891e-17     -3.816391647148976e-17    
07 Jan 2028 02:38:24.000   829.5673079480794         9.094947017729282e-13     51324.91762043844         2.743089499190595         2.775557561562891e-17     8.673617379884035e-17     
07 Jan 2028 02:52:48.000   868.9116659744202         -9.094947017729282e-13    51363.47620537061         2.743449622265944         -2.775557561562891e-17    4.163336342344337e-17     
07 Jan 2028 03:07:12.000   906.5956864903387         -4.547473508864641e-13    51403.78705732209         2.743867859640543         2.775557561562891e-17     5.204170427930421e-17     
07 Jan 2028 03:21:36.000   942.5441496462122         0                         51445.77421375884         2.744343708605093         0                         1.387778780781446e-17     
07 Jan 2028 03:36:00.000   976.6855327492339         0                         51489.35845536899         2.744876560074163         0                         3.469446951953614e-18     
07 Jan 2028 03:50:24.000   1008.952135937156         0                         51534.45744664287         2.74546570064504          0                         1.040834085586084e-17     
07 Jan 2028 04:04:48.000   1039.280202648184         0                         51580.98588480575         2.746110314795098         0                         -1.387778780781446e-17    
07 Jan 2028 04:19:12.000   1067.610047510631         -9.094947017729282e-13    51628.85569800012         2.746809488002784         0                         6.938893903907228e-18     
07 Jan 2028 04:33:36.000   1093.886154380835         0                         51677.97617870567         2.74756220878179          0                         1.040834085586084e-17     
07 Jan 2028 04:48:00.000   1118.057287690922         0                         51728.25419254733         2.748367371835066         2.775557561562891e-17     -1.734723475976807e-17    
07 Jan 2028 05:02:24.000   1140.076580103788         9.094947017729282e-13     51779.59434904726         2.749223781252029         5.551115123125783e-17     -2.255140518769849e-17    
07 Jan 2028 05:16:48.000   1159.901621854047         -9.094947017729282e-13    51831.89916610359         2.750130152153735         -2.775557561562891e-17    -2.949029909160572e-17    
07 Jan 2028 05:31:12.000   1177.494544813616         0                         51885.06929592401         2.751085114693002         -4.163336342344337e-17    -1.734723475976807e-18    
07 Jan 2028 05:45:36.000   1192.822089061972         0                         51939.00368044311         2.752087216033396         -1.387778780781446e-17    3.642919299551295e-17     
07 Jan 2028 06:00:00.000   1205.85567202583          -9.094947017729282e-13    51993.59978600866         2.753134923691552         0                         -1.370431546021678e-16    
07 Jan 2028 06:14:24.000   1216.571441651549         0                         52048.75376524495         2.754226627527873         0                         -3.556183125752455e-17    
07 Jan 2028 06:28:48.000   1224.950325031157         -9.094947017729282e-13    52104.36069869501         2.755360642927271         -6.938893903907228e-18    -1.170938346284345e-16    
07 Jan 2028 06:43:12.000   1230.978063630099         0                         52160.31476454026         2.75653521264172          -2.775557561562891e-17    -1.873501354054952e-16    
07 Jan 2028 06:57:36.000   1234.645240566341         -9.094947017729282e-13    52216.50948310632         2.757748509864716         -3.816391647148976e-17    1.305379415672547e-16     
07 Jan 2028 07:12:00.000   1235.947293812248         0                         52272.83789272659         2.758998640042738         0                         2.209604027525458e-16     
07 Jan 2028 07:26:24.000   1234.884520635867         0                         52329.19279371513         2.760283643941937         -2.42861286636753e-17     2.911082833123579e-16     
07 Jan 2028 07:40:48.000   1231.462067415962         0                         52385.46694804698         2.761601500058795         0                         1.144917494144693e-16     
07 Jan 2028 07:55:12.000   1225.689914548075         9.094947017729282e-13     52441.55327966899         2.762950127082318         1.387778780781446e-17     -6.158268339717665e-17    
07 Jan 2028 08:09:36.000   1217.582842735599         0                         52497.34512068524         2.764327388135774         1.387778780781446e-17     8.239936510889834e-17     
07 Jan 2028 08:24:00.000   1207.160396218759         0                         52552.736405581           2.765731093073141         -4.163336342344337e-17    -5.290906601729262e-17    
07 Jan 2028 08:38:24.000   1194.446842154125         0                         52607.62187557536         2.767159002719354         2.775557561562891e-17     -5.082739784612045e-16    
07 Jan 2028 08:52:48.000   1179.471110328003         9.094947017729282e-13     52661.89732455964         2.768608833487108         1.387778780781446e-17     -3.469446951953614e-16    
07 Jan 2028 09:07:12.000   1162.266753878605         0                         52715.45977089373         2.77007826127804          0                         -3.816391647148976e-17    
07 Jan 2028 09:21:36.000   1142.871877699889         0                         52768.20770834752         2.771564926852549         -2.775557561562891e-17    9.8879238130678e-17       
07 Jan 2028 09:36:00.000   1121.329097991716         0                         52820.04127679991         2.773066439941593         2.775557561562891e-17     -1.769417945496343e-16    
07 Jan 2028 09:50:24.000   1097.685464635891         0                         52870.86250738321         2.774580384351962         -2.775557561562891e-17    3.469446951953614e-18     
07 Jan 2028 10:04:48.000   1071.992410588953         0                         52920.57549414576         2.776104321171585         2.775557561562891e-17     2.255140518769849e-17     
07 Jan 2028 10:19:12.000   1044.30565815147          -9.094947017729282e-13    52969.08663158811         2.777635792141815         2.775557561562891e-17     6.938893903907228e-18     
07 Jan 2028 10:33:36.000   1014.685127614256         -9.094947017729282e-13    53016.30478528082         2.779172320123664         2.775557561562891e-17     1.734723475976807e-17     
07 Jan 2028 10:48:00.000   983.1947779917259         -9.094947017729282e-13    53062.14151623956         2.780711408340246         -2.775557561562891e-17    -6.591949208711867e-17    
07 Jan 2028 11:02:24.000   949.9024109873235         0                         53106.51126336666         2.782250536632455         0                         1.734723475976807e-17     
07 Jan 2028 11:16:48.000   914.8793544446141         0                         53149.33152421353         2.78378715306877          -2.775557561562891e-17    1.387778780781446e-17     
07 Jan 2028 11:31:12.000   878.2000361637006         0                         53190.5230165843          2.785318662507723         0                         0                         
07 Jan 2028 11:45:36.000   839.941339834517          0                         53230.00984671779         2.786842410656725         0                         6.938893903907228e-18     
07 Jan 2028 12:00:00.000   800.183670830227          -4.547473508864641e-13    53267.71957239285         2.788355730492984         0                         -3.469446951953614e-18    
07 Jan 2028 12:14:24.000   759.0227386889163         0                         53303.58367547939         2.78985666373037          -5.551115123125783e-17    2.42861286636753e-17      
07 Jan 2028 12:28:48.000   716.5262066947739         4.547473508864641e-13     53337.5375468433          2.791342145725208         -5.551115123125783e-17    2.775557561562891e-17     
07 Jan 2028 12:43:12.000   672.7915712205563         4.547473508864641e-13     53369.52004698895         2.792809850548632         5.551115123125783e-17     3.469446951953614e-18     
07 Jan 2028 12:57:36.000   627.9157183879715         4.547473508864641e-13     53399.47449948356         2.794257366669595         0                         6.765421556309548e-17     
07 Jan 2028 13:12:00.000   581.9956970916483         -4.547473508864641e-13    53427.34869852256         2.795682252776532         -5.551115123125783e-17    1.734723475976807e-17     
07 Jan 2028 13:26:24.000   535.129351045496          0                         53453.0949107773          2.797082074026898         5.551115123125783e-17     -5.204170427930421e-18    
07 Jan 2028 13:40:48.000   487.4157027881265         0                         53476.66994549594         2.798454426407015         -5.551115123125783e-17    -7.632783294297951e-17    
07 Jan 2028 13:55:12.000   438.9552308280324         2.273736754432321e-13     53498.03520228069         2.799796950510797         0                         3.122502256758253e-17     
07 Jan 2028 14:09:36.000   389.8499345272231         2.273736754432321e-13     53517.15678899648         2.801107341843166         5.551115123125783e-17     -3.122502256758253e-17    
07 Jan 2028 14:24:00.000   340.2033479468028         -2.273736754432321e-13    53534.00556145132         2.80238335392546          5.551115123125783e-17     -1.066854937725736e-16    
07 Jan 2028 14:38:24.000   290.1203911096871         4.547473508864641e-13     53548.55723995352         2.803622803169768         5.551115123125783e-17     -4.597017211338539e-17    
07 Jan 2028 14:52:48.000   239.7072114684599         -2.273736754432321e-13    53560.79246710263         2.804823570607248         -5.551115123125783e-17    -3.616898447411643e-16    
07 Jan 2028 15:07:12.000   189.0709213649072         2.842170943040401e-13     53570.69688612776         2.805983605156796         -5.551115123125783e-17    8.977193988179977e-17     
07 Jan 2028 15:21:36.000   138.3193571444066         -3.694822225952521e-13    53578.26118258305         2.807100926081566         -5.551115123125783e-17    -2.465475740232037e-16    
07 Jan 2028 15:36:00.000   87.56077114686421         -2.629008122312371e-13    53583.4811345753          2.80817362732961          0                         -5.957690937807847e-17    
07 Jan 2028 15:50:24.000   36.90357475244038         3.410605131648481e-13     53586.357629619           2.809199881233075         0                         -2.840609691912022e-16    
07 Jan 2028 16:04:48.000   -13.54397278745104        -5.684341886080801e-13    53586.89668328883         2.810177943990706         0                         4.336808689942018e-17     
07 Jan 2028 16:19:12.000   -63.67400905434788        4.547473508864641e-13     53585.10942820306         2.811106160232556         0                         -1.222980050563649e-16    
07 Jan 2028 16:33:36.000   -113.3793529779727        -2.273736754432321e-13    53581.01210511381         2.811982969011438         5.551115123125783e-17     -1.196959198423997e-16    
07 Jan 2028 16:48:00.000   -162.5537271416437        0                         53574.62602683235         2.812806908509668         -5.551115123125783e-17    1.873501354054952e-16     
07 Jan 2028 17:02:24.000   -211.0920138150875        0                         53565.97753709451         2.813576621589425         0                         -2.949029909160572e-17    
07 Jan 2028 17:16:48.000   -258.8904621309764        0                         53555.09796713858         2.814290860958908         5.551115123125783e-17     -2.255140518769849e-17    
07 Jan 2028 17:31:12.000   -305.8469175665524        0                         53542.02354991993         2.814948492827433         0                         -2.081668171172169e-16    
07 Jan 2028 17:45:36.000   -351.8610125653033        -4.547473508864641e-13    53526.79535760605         2.815548501230461         -5.551115123125783e-17    -5.377642775528102e-17    
07 Jan 2028 18:00:00.000   -396.8343960255081        4.547473508864641e-13     53509.45920825099         2.816089991967559         0                         5.724587470723463e-17     
07 Jan 2028 18:14:24.000   -440.6709127511764        -4.547473508864641e-13    53490.0655704606          2.816572195066564         0                         -5.898059818321144e-17    
07 Jan 2028 18:28:48.000   -483.2768306534945        9.094947017729282e-13     53468.66944785574         2.816994468097551         0                         1.873501354054952e-16     
07 Jan 2028 18:43:12.000   -524.5610226449847        4.547473508864641e-13     53445.33026345596         2.817356297854086         0                         -1.110223024625157e-16    
07 Jan 2028 18:57:36.000   -564.4351920057288        -9.094947017729282e-13    53420.11172377034         2.817657302981263         0                         2.42861286636753e-17      
07 Jan 2028 19:12:00.000   -602.8140570440662        0                         53393.08167963883         2.817897235068865         2.775557561562891e-17     3.469446951953614e-17     
07 Jan 2028 19:26:24.000   -639.6155741789096        -9.094947017729282e-13    53364.31196746538         2.818075980778142         -2.775557561562891e-17    4.85722573273506e-17      
07 Jan 2028 19:40:48.000   -674.7611199906339        -9.094947017729282e-13    53333.87825150269         2.818193562499905         0                         1.040834085586084e-17     
07 Jan 2028 19:55:12.000   -708.1757050422489        9.094947017729282e-13     53301.85983675714         2.818250139846678         2.775557561562891e-17     0                         
07 Jan 2028 20:09:36.000   -739.7881520331935        9.094947017729282e-13     53268.33950572585         2.818246010958583         2.775557561562891e-17     -3.469446951953614e-18    
07 Jan 2028 20:24:00.000   -769.5312815920756        9.094947017729282e-13     53233.40329920663         2.818181611993144         0                         0                         
07 Jan 2028 20:38:24.000   -797.3420922447209        -9.094947017729282e-13    53197.1403222708          2.818057518761929         0                         -3.469446951953614e-18    
07 Jan 2028 20:52:48.000   -823.1619080765579        -9.094947017729282e-13    53159.64253537934         2.817874446089939         -2.775557561562891e-17    -7.632783294297951e-17    
07 Jan 2028 21:07:12.000   -846.9365396645885        0                         53121.00452873616         2.817633248188715         0                         -5.377642775528102e-17    
07 Jan 2028 21:21:36.000   -868.616412223741         -9.094947017729282e-13    53081.32329397471         2.817334917852393         -5.551115123125783e-17    7.806255641895632e-17     
07 Jan 2028 21:36:00.000   -888.1566827842923        0                         53040.69799971475         2.816980585222324         4.163336342344337e-17     6.765421556309548e-17     
07 Jan 2028 21:50:24.000   -905.5173521974807        0                         52999.22973855225         2.816571516872342         0                         5.898059818321144e-17     
07 Jan 2028 22:04:48.000   -920.6633468499675        9.094947017729282e-13     52957.02129960468         2.816109113200769         1.387778780781446e-17     1.144917494144693e-16     
07 Jan 2028 22:19:12.000   -933.5645988054159        0                         52914.17690608201         2.815594906570074         -1.387778780781446e-17    -1.422473250300982e-16    
07 Jan 2028 22:33:36.000   -944.1961012507265        0                         52870.80198295259         2.815030557644741         1.387778780781446e-17     1.196959198423997e-16     
07 Jan 2028 22:48:00.000   -952.5379563721509        0                         52827.00288980767         2.814417852476981         0                         1.656660919557851e-16     
07 Jan 2028 23:02:24.000   -958.5754032445086        -1.818989403545856e-12    52782.88667749499         2.813758697653427         -2.081668171172169e-17    1.162264728904461e-16     
07 Jan 2028 23:16:48.000   -962.2988381304576        9.094947017729282e-13     52738.56084627493         2.813055116960317         2.775557561562891e-17     -2.849283309291906e-16    
07 Jan 2028 23:31:12.000   -963.7038163154839        0                         52694.13306860341         2.812309245200078         -1.387778780781446e-17    -1.559082724034155e-16    
07 Jan 2028 23:45:36.000   -962.7910447250277        0                         52649.71096335922         2.811523323210338         -1.604619215278547e-17    1.853985714950213e-17     
08 Jan 2028 00:00:00.000   -959.5663584320539        -9.094947017729282e-13    52605.40183158105         2.810699692505571         -4.85722573273506e-17     1.951563910473908e-17     
08 Jan 2028 00:14:24.000   -954.0406892895594        0                         52561.31242598358         2.80984078855044          4.85722573273506e-17      -5.421010862427522e-17    
08 Jan 2028 00:28:48.000   -946.2300161093295        -9.094947017729282e-13    52517.54869531367         2.808949134919907         0                         4.597017211338539e-17     
08 Jan 2028 00:43:12.000   -936.1553070197504        9.094947017729282e-13     52474.21555316852         2.808027336370002         2.775557561562891e-17     -1.578598363138894e-16    
08 Jan 2028 00:57:36.000   -923.8424531359092        -9.094947017729282e-13    52431.41664937025         2.807078071627038         2.775557561562891e-17     2.896988204881268e-16     
08 Jan 2028 01:12:00.000   -909.3221809486676        0                         52389.25413167466         2.806104086685968         0                         8.673617379884035e-17     
08 Jan 2028 01:26:24.000   -892.6299692409509        0                         52347.82843450084         2.805108186618721         -1.387778780781446e-17    1.856154119295184e-16     
08 Jan 2028 01:40:48.000   -873.8059394953094        9.094947017729282e-13     52307.23805355436         2.804093228347407         1.387778780781446e-17     -1.162264728904461e-16    
08 Jan 2028 01:55:12.000   -852.8947615350693        -9.094947017729282e-13    52267.57934611506         2.803062111825078         0                         1.908195823574488e-16     
08 Jan 2028 02:09:36.000   -829.9455292004533        0                         52228.94631574607         2.802017771933218         0                         -4.85722573273506e-17     
08 Jan 2028 02:24:00.000   -805.0116534394663        -9.094947017729282e-13    52191.43043880203         2.800963170088228         2.775557561562891e-17     -1.162264728904461e-16    
08 Jan 2028 02:38:24.000   -778.1507453555574        -9.094947017729282e-13    52155.12045121536         2.799901283992765         2.775557561562891e-17     -1.179611963664229e-16    
08 Jan 2028 02:52:48.000   -749.4244904482264        0                         52120.10217872455         2.79883509963021          -2.775557561562891e-17    -1.179611963664229e-16    
08 Jan 2028 03:07:12.000   -718.8985466294829        0                         52086.45836575371         2.797767601231876         -2.775557561562891e-17    1.144917494144693e-16     
