MotherShip.UTCGregorian   MotherShip.MothershipCentralBodyICRF.X   MotherShip.MothershipCentralBodyICRF.Y   MotherShip.MothershipCentralBodyICRF.Z   MotherShip.MothershipCentralBodyICRF.VX   MotherShip.MothershipCentralBodyICRF.VY   MotherShip.MothershipCentralBodyICRF.VZ   
05 Jan 2028 20:24:00.000   54101.77802491188                        -232760.7285786867                       12541.54262953997                        12.19677668823947                         2.713807273704971                         -1.250612834371744                        
05 Jan 2028 20:38:24.000   64580.27085638046                        -230176.3380985856                       11448.42838564515                        12.05482976940748                         3.267497201093782                         -1.279305835753923                        
05 Jan 2028 20:52:48.000   74925.3760740757                         -227116.5215390325                       10331.66739290953                        11.88806572612207                         3.814145572952707                         -1.305341884871744                        
05 Jan 2028 21:07:12.000   85115.80542469025                        -223587.8399926424                       9193.577282607555                        11.69684836855425                         4.352650647049858                         -1.328670892698116                        
05 Jan 2028 21:21:36.000   95130.60539841652                        -219597.7987636328                       8036.516637146473                        11.48158860408607                         4.88192881033604                          -1.34924816466149                         
05 Jan 2028 21:36:00.000   104949.1975226402                        -215154.8308842182                       6862.880302906036                        11.24274350668735                         5.400916467517707                         -1.367034460076585                        
05 Jan 2028 21:50:24.000   114551.4178256989                        -210268.2790205479                       5675.094655543566                        10.98081532406063                         5.908571883509232                         -1.381996042809122                        
05 Jan 2028 22:04:48.000   123917.5554153919                        -204948.3758059144                       4475.612825453281                        10.69635042476122                         6.403876978947142                         -1.394104723304642                        
05 Jan 2028 22:19:12.000   133028.3901247978                        -199206.2226441503                       3266.90989023447                         10.38993818736992                         6.885839078042482                         -1.403337892106135                        
05 Jan 2028 22:33:36.000   141865.2291717529                        -193053.7670230865                       2051.4780420959                          10.06220983365674                         7.353492608109509                         -1.409678544978942                        
05 Jan 2028 22:48:00.000   150409.9427893162                        -186503.7783805728                       831.8217371106148                        9.713837207542426                         7.80590075016686                          -1.413115299753752                        
05 Jan 2028 23:02:24.000   158644.9987745285                        -179569.8225665092                       -389.5471665859222                       9.345531501530434                         8.242157040035426                         -1.413642404988876                        
05 Jan 2028 23:16:48.000   166553.495919466                         -172266.234942317                        -1610.11427462101                        8.958041932157577                         8.661386919368278                         -1.41125974054395                         
05 Jan 2028 23:31:12.000   174119.1962718964                        -164608.0921625495                       -2827.367519140244                       8.552154365885322                         9.062749236052328                         -1.405972810145485                        
05 Jan 2028 23:45:36.000   181326.5561914444                        -156611.1826819181                       -4038.802011728287                       8.128689896741321                         9.445437693392206                         -1.397792726013784                        
06 Jan 2028 00:00:00.000   188160.7561531067                        -148291.9760332704                       -5241.924879729748                       7.688503376914866                         9.808682247455543                         -1.386736185608958                        
06 Jan 2028 00:14:24.000   194607.7292649746                        -139667.5909201503                       -6434.260079026222                       7.232481901410441                         10.15175045190822                         -1.372825440541401                        
06 Jan 2028 00:28:48.000   200654.1884527206                        -130755.7621706128                       -7613.353176593781                       6.761543247783383                         10.47394874960067                         -1.356088257680314                        
06 Jan 2028 00:43:12.000   206287.6522810459                        -121574.8065983653                       -8776.776095956564                       6.276634271906378                         10.77462371009134                         -1.336557872481801                        
06 Jan 2028 00:57:36.000   211496.4693694115                        -112143.5878187418                       -9922.131819248199                       5.778729260655354                         11.05316321220721                         -1.314272934546662                        
06 Jan 2028 01:12:00.000   216269.84136343                          -102481.480066359                        -11047.05903869867                       5.268828242368603                         11.30899757063619                         -1.289277445406949                        
06 Jan 2028 01:26:24.000   220597.8444318771                        -92608.33106487989                       -12149.23675084114                       4.747955255888844                         11.54160060545281                         -1.26162068852985                         
06 Jan 2028 01:40:48.000   224471.4492504597                        -82544.42399650812                       -13226.3887873292                        4.217156579004598                         11.75049065335076                         -1.231357151518634                        
06 Jan 2028 01:55:12.000   227882.539434433                         -72310.43862497807                       -14276.28827470541                       3.677498917099097                         11.9352315192481                          -1.198546440481594                        
06 Jan 2028 02:09:36.000   230823.9283924103                        -61927.41162115335                       -15296.76201695204                       3.130067552845158                         12.09543336680478                         -1.163253186533239                        
06 Jan 2028 02:24:00.000   233289.3745658398                        -51416.69614750147                       -16285.6947939992                        2.575964457824604                         12.23075354626772                         -1.125546944386464                        
06 Jan 2028 02:38:24.000   235273.5950140953                        -40799.92075365782                       -17241.0335689187                        2.016306367010305                         12.34089735793673                         -1.085502082990012                        
06 Jan 2028 02:52:48.000   236772.2773320675                        -30098.94764256477                       -18160.79159733653                       1.45222281712682                          12.42561874942036                         -1.043197668163697                        
06 Jan 2028 03:07:12.000   237782.0898442268                        -19335.83036118746                       -19043.05243197083                       0.884854150010554                         12.48472094472982                         -0.9987173371835532                       
06 Jan 2028 03:21:36.000   238300.6900706291                        -8532.77098017931                        -19885.97381520271                       0.3153494821976963                        12.51805700314902                         -0.952149165270284                        
06 Jan 2028 03:36:00.000   238326.731415987                         2287.923179984093                        -20687.79145288467                       -0.2551353578892481                       12.52553030570866                         -0.9035855239384665                       
06 Jan 2028 03:50:24.000   237859.868067503                         13103.88320964575                        -21446.82266232371                       -0.8254399236361429                       12.50709496699564                         -0.8531229311700006                       
06 Jan 2028 04:04:48.000   236900.7580711842                        23892.72259473801                        -22161.46988689899                       -1.3944012731146                          12.46275616994222                         -0.8008618933837006                       
06 Jan 2028 04:19:12.000   235451.0645582676                        34632.08145534992                        -22830.22407111526                       -1.960856119264943                        12.39257042116455                         -0.7469067391831192                       
06 Jan 2028 04:33:36.000   233513.4551081657                        45299.67097079754                        -23451.6678878963                        -2.523643005290811                        12.29664572436135                         -0.6913654448789952                       
06 Jan 2028 04:48:00.000   231091.599216938                         55873.31791722775                        -24024.47881224751                       -3.081604502961074                        12.17514166924095                         -0.6343494517977835                       
06 Jan 2028 05:02:24.000   228190.163860321                         66331.00924533606                        -24547.43203273416                       -3.633589431274174                        12.02826943341998                         -0.5759734754060473                       
06 Jan 2028 05:16:48.000   224814.8071315289                        76650.93662118912                        -25019.40319535136                       -4.178455092695685                        11.8562916947324                          -0.5163553063018282                       
06 Jan 2028 05:31:12.000   220972.1699392796                        86811.54085105658                        -25439.37097117305                       -4.715069523918554                        11.65952245140653                         -0.4556156031479883                       
06 Jan 2028 05:45:36.000   216669.8657577038                        96791.5561106801                         -25806.41944244504                       -5.24231375783253                         11.43832674760751                         -0.3938776776474784                       
06 Jan 2028 06:00:00.000   211916.4684174061                        106570.0538958907                        -26119.74029868841                       -5.759084093110424                        11.19312030190773                         -0.3312672716898728                       
06 Jan 2028 06:14:24.000   206721.4979329109                        116126.4866083264                        -26378.63483774662                       -6.264294367538511                        10.92436903634251                         -0.2679123268295172                       
06 Jan 2028 06:28:48.000   201095.404368639                         125440.7306922674                        -26582.5157636106                        -6.756878230937623                        10.63258850382466                         -0.203942746288277                        
06 Jan 2028 06:43:12.000   195049.5497395992                        134493.1292303801                        -26730.90877619386                       -7.23579141323253                         10.31834321184134                         -0.1394901497120689                       
06 Jan 2028 06:57:36.000   188596.1879584789                        143264.5339101553                        -26823.45394566655                       -7.70001398294924                         9.982245840533288                         -0.07468762094697556                      
06 Jan 2028 07:12:00.000   181748.4428350925                        151736.3462696075                        -26859.90686622262                       -8.148552591139104                        9.624956353461306                         -0.009669449140401909                     
06 Jan 2028 07:26:24.000   174520.2841482162                        159890.558126092                         -26840.13958334923                       -8.580442695458311                        9.247180999605938                         0.0554291364863797                        
06 Jan 2028 07:40:48.000   166926.501803875                         167709.7910966277                        -26764.14128914475                       -8.994750758871122                        8.849671205411038                         0.1204722378058847                        
06 Jan 2028 07:55:12.000   158982.6781084538                        175177.3351124525                        -26632.01878139377                       -9.390576417199675                        8.433222355977811                         0.185323564461056                         
06 Jan 2028 08:09:36.000   150705.1581840515                        182277.1858328581                        -26443.99668091536                       -9.767054609510071                        7.998672464848758                         0.2498467155746287                        
06 Jan 2028 08:24:00.000   142111.0185613632                        188994.0808612704                        -26200.41740363836                       -10.12335766511511                        7.546900732171096                         0.313905465971513                         
06 Jan 2028 08:38:24.000   133218.0339896679                        195313.5346676111                        -25901.74088385701                       -10.45869734078532                        7.078825991417464                         0.3773640563489939                        
06 Jan 2028 08:52:48.000   124044.6425139904                        201221.8721203208                        -25548.54404518008                       -10.77232680159639                        6.595405045250834                         0.4400874867860685                        
06 Jan 2028 09:07:12.000   114609.9088628292                        206706.2605332136                        -25141.52001646161                       -11.06354253870802                        6.097630891559648                         0.5019418129384503                        
06 Jan 2028 09:21:36.000   104933.4862110615                        211754.7401327491                        -24681.4770911634                        -11.33168621726582                        5.586530841141849                         0.5627944442238952                        
06 Jan 2028 09:36:00.000   95035.57637953758                        216356.2528535128                        -24169.33742839098                       -11.57614644754981                        5.063164529001741                         0.622514443260866                         
06 Jan 2028 09:50:24.000   84936.88853907585                        220500.6693684459                        -23606.13549512625                       -11.79636047246427                        4.528621821719245                         0.6809728257838952                        
06 Jan 2028 10:04:48.000   74658.59649515152                        224178.8142693639                        -22993.01624903083                       -11.99181576446879                        3.984020623859552                         0.7380428602228815                        
06 Jan 2028 10:19:12.000   64222.29463362694                        227382.4893088937                        -22331.23306307197                       -12.16205152510318                        3.430504586920591                         0.7936003660975768                        
06 Jan 2028 10:33:36.000   53649.95261740685                        230104.4946218133                        -21622.14539361                          -12.30666008035121                        2.869240724841559                         0.8475240103492068                        
06 Jan 2028 10:48:00.000   42963.86892390251                        232338.6478483081                        -20867.21619263291                       -12.42528816522818                        2.301416940636793                         0.8996956007018957                        
06 Jan 2028 11:02:24.000   32186.62332177162                        234079.8010829687                        -20068.00906929374                       -12.51763809116137                        1.728239469250646                         0.9500003751237287                        
06 Jan 2028 11:16:48.000   21341.02839255333                        235323.8555811644                        -19226.18520250916                       -12.58346878996524                        1.150930242262325                         0.9983272864381494                        
06 Jan 2028 11:31:12.000   10450.08020806313                        236067.7741554976                        -18343.50001055002                       -12.62259672849161                        0.5707241805921939                        1.044569281121431                         
06 Jan 2028 11:45:36.000   -463.0917298793793                       236309.5912058949                        -17421.79958254099                       -12.63489668836642                        -0.01113357812851667                      1.088623571312393                         
06 Jan 2028 12:00:00.000   -11375.27515649796                       236048.4203275442                        -16463.01687797904                       -12.62030240559402                        -0.5933905103729824                       1.13039189905718                          
06 Jan 2028 12:14:24.000   -22263.22620797157                       235284.459451139                         -15469.16770216823                       -12.57880706523422                        -1.174789588096312                        1.169780791812231                         
06 Jan 2028 12:28:48.000   -33103.72094273567                       234018.9934741855                        -14442.34646445513                       -12.51046364682074                        -1.75407220261236                         1.206701808238639                         
06 Jan 2028 12:43:12.000   -43873.60710072517                       232254.3943511844                        -13384.72172895074                       -12.41538511669786                        -2.329981122495067                        1.241071773329215                         
06 Jan 2028 12:57:36.000   -54549.85595750809                       229994.1186162829                        -12298.53156709671                       -12.29374446399939                        -2.901263476657164                        1.272813001935629                         
06 Jan 2028 13:12:00.000   -65109.61414265633                       227242.702321589                         -11186.07872208953                       -12.14577457758184                        -3.466673753422393                        1.301853509783902                         
06 Jan 2028 13:26:24.000   -75530.25528144836                       224005.7533795238                        -10049.72559726238                       -11.97176796184047                        -4.024976806123311                        1.328127211100827                         
06 Jan 2028 13:40:48.000   -85789.43132209778                       220289.9413107634                        -8891.889079332352                       -11.7720762899869                         -4.574950855508325                        1.351574102010901                         
06 Jan 2028 13:55:12.000   -95865.1234061718                        216102.9844015241                        -7715.035209685564                       -11.54710979404475                        -5.115390479057568                        1.372140428908102                         
06 Jan 2028 14:09:36.000   -105735.6921401024                       211453.634288013                         -6521.673717409372                       -11.29733649151191                        -5.645109577166437                        1.389778841056097                         
06 Jan 2028 14:24:00.000   -115379.9271295071                       206351.657992065                         -5314.352426707745                       -11.0232812493572                         -6.162944306082052                        1.404448526727219                         
06 Jan 2028 14:38:24.000   -124777.0956354141                       200807.8174393773                        -4095.651555031538                       -10.72552468673738                        -6.667755967449255                        1.416115332249611                         
06 Jan 2028 14:52:48.000   -133906.9902112484                       194833.8465055823                        -2868.177914917469                       -10.40470191855562                        -7.158433844370364                        1.424751863399433                         
06 Jan 2028 15:07:12.000   -142749.9751896858                       188442.4256368279                        -1634.559037059546                       -10.06150114270899                        -7.633897973975246                        1.430337568644108                         
06 Jan 2028 15:21:36.000   -151287.0318791866                       181647.154106915                         -397.4372284710407                       -9.696662074600001                        -8.0931018466664                          1.432858803817425                         
06 Jan 2028 15:36:00.000   -159499.8023474216                       174462.5199771523                        840.5364162921906                        -9.310974233198042                        -8.535035022422189                        1.432308877885093                         
06 Jan 2028 15:50:24.000   -167370.6316568851                       166903.8678345084                        2076.708035737276                        -8.905275083634841                        -8.958725654822139                        1.428688079539859                         
06 Jan 2028 16:04:48.000   -174882.6084387302                       158987.364393115                         3308.427036255598                        -8.480448041989485                        -9.363242913802459                        1.422003684448731                         
06 Jan 2028 16:19:12.000   -182019.6036863327                       150729.9620484114                        4533.052125155926                        -8.037420348564513                        -9.747699298545935                        1.412269943059506                         
06 Jan 2028 16:33:36.000   -188766.3076548576                       142149.3604833484                        5747.957324624062                        -7.577160816568387                        -10.11125283235664                        1.399508048960013                         
06 Jan 2028 16:48:00.000   -195108.2647643089                       133263.9664331079                        6950.537949681282                        -7.100677463687692                        -10.45310913187835                        1.383746087869519                         
06 Jan 2028 17:02:24.000   -201031.9064106941                       124092.8517175317                        8138.216534405947                        -6.609015034568973                        -10.77252334355628                        1.365018967428301                         
06 Jan 2028 17:16:48.000   -206524.581589222                        114655.7096609473                        9308.448688656092                        -6.10325242270898                         -11.06880194083531                        1.343368328036171                         
06 Jan 2028 17:31:12.000   -211574.5852556229                       104972.8100214005                        10458.72886997461                        -5.584500000682649                        -11.3413043762202                         1.318842435074393                         
06 Jan 2028 17:45:36.000   -216171.1843371391                       95064.95255661011                        11586.59605449438                        -5.053896868023585                        -11.5894445829733                         1.291496052927484                         
06 Jan 2028 18:00:00.000   -220304.6413385868                       84953.41936010122                        12689.63929128647                        -4.512608026380157                        -11.81269232192972                        1.261390301298665                         
06 Jan 2028 18:14:24.000   -223966.2354786396                       74659.92610055208                        13765.50312501192                        -3.961821491845573                        -12.01057436960579                        1.228592494389365                         
06 Jan 2028 18:28:48.000   -227148.281306982                        64206.57230621576                        14811.89287257195                        -3.402745354552589                        -12.18267554451585                        1.193175963582918                         
06 Jan 2028 18:43:12.000   -229844.1447627544                       53615.79083102942                        15826.57973966002                        -2.836604795759989                        -12.32863956934816                        1.15521986433962                          
06 Jan 2028 18:57:36.000   -232048.2566404343                       42910.29664963484                        16807.40576389432                        -2.264639072750974                        -12.44816976738811                        1.114808968072606                         
06 Jan 2028 19:12:00.000   -233756.1234419346                       32113.03512108326                        17752.28857189417                        -1.688098481859644                        -12.54102959232893                        1.072033439829323                         
06 Jan 2028 19:26:24.000   -234964.3355944157                       21247.1298673749                         18659.22593858838                        -1.108241309908617                        -12.60704299134053                        1.026988602653727                         
06 Jan 2028 19:40:48.000   -235670.5730412006                       10335.83041000366                        19526.30013740063                        -0.5263307842372491                       -12.64609460199006                        0.9797746895504185                        
06 Jan 2028 19:55:12.000   -235873.6081910133                       -597.5402919054031                       20351.68207114935                        0.05636796866889782                       -12.65812978431847                        0.9304965840080914                        
06 Jan 2028 20:09:36.000   -235573.3062541485                       -11529.638261199                         21133.63517421484                        0.6385909461489767                        -12.64315449005741                        0.879263550073115                         
06 Jan 2028 20:24:00.000   -234770.6229741573                       -22437.1507396102                        21870.51907721162                        1.219078264410676                         -12.60123497162927                        0.8261889529882698                        
06 Jan 2028 20:38:24.000   -233467.5997877121                       -33296.84810513258                       22560.79302665591                        1.796577116434523                         -12.5324973341967                         0.7713899714317698                        
06 Jan 2028 20:52:48.000   -231667.3564503193                       -44085.63533604145                       23203.01905307174                        2.369844683888552                         -12.43712693461913                        0.7149873024030455                        
06 Jan 2028 21:07:12.000   -229374.081166029                        -54780.60289096832                       23795.86488053203                        2.937650994611285                         -12.31536763172321                        0.6571048598078546                        
06 Jan 2028 21:21:36.000   -226593.0182771683                       -65359.07687902451                       24338.10657441616                        3.49878171765441                          -12.16752089280221                        0.5978694677958458                        
06 Jan 2028 21:36:00.000   -223330.453567028                        -75798.66839700937                       24828.63092142344                        4.052040888355844                         -11.99394476172254                        0.5374105498953252                        
06 Jan 2028 21:50:24.000   -219593.6972415447                       -86077.32191812992                       25266.43754029274                        4.5962535563988                           -11.79505269443787                        0.4758598149812894                        
06 Jan 2028 22:04:48.000   -215391.0646595955                       -96173.36261963844                       25650.64071968198                        5.130268350353138                         -11.57131226807242                        0.4133509410914522                        
06 Jan 2028 22:19:12.000   -210731.8548846245                       -106065.5425414443                       25980.47098249197                        5.652959952718941                         -11.32324377006242                        0.3500192580844921                        
06 Jan 2028 22:33:36.000   -205626.3271381855                       -115733.085478425                        26255.27637594938                        6.163231480050168                         -11.05141867411246                        0.2860014301071017                        
06 Jan 2028 22:48:00.000   -200085.6752414703                       -125155.7305076718                       26474.52348735929                        6.660016763297769                         -10.75645800994461                        0.2214351388034919                        
06 Jan 2028 23:02:24.000   -194122.0001296997                       -134313.7740650177                       26637.79818704724                        7.142282524072538                         -10.4390306339903                         0.1564587681659519                        
06 Jan 2028 23:16:48.000   -187748.2805328369                       -143188.1104872227                       26744.80609980226                        7.609030443090226                         -10.09985140830198                        0.09121109188620391                       
06 Jan 2028 23:31:12.000   -180978.3419187069                       -151760.2709427476                       26795.37280777097                        8.059299117624025                         -9.73967929503149                         0.02583096402354101                       
06 Jan 2028 23:45:36.000   -173826.8237900734                       -160012.460683763                        26789.44378772378                        8.492165905330815                         -9.359315373863293                        -0.03954298623747476                      
07 Jan 2028 00:00:00.000   -166309.1454424858                       -167927.5945536494                       26727.08408644795                        8.906748652360758                         -8.959600789769286                        -0.1047726550155339                       
07 Jan 2028 00:14:24.000   -158441.4702768326                       -175489.3306936622                       26608.4777392447                         9.302207304172263                         -8.54141463840547                         -0.1697207586703229                       
07 Jan 2028 00:28:48.000   -150240.6687731743                       -182682.1023997664                       26433.92693594098                        9.677745397978708                         -8.105671796381674                        -0.234251122623049                        
07 Jan 2028 00:43:12.000   -141724.2802252769                       -189491.1480811834                       26203.8509401381                         10.03261143622985                         -7.65332070349888                         -0.2982289634837336                       
07 Jan 2028 00:57:36.000   -132910.473338604                        -195902.5392870307                       25918.78476822376                        10.36610014098354                         -7.185341103901287                        -0.3615211639597353                       
07 Jan 2028 01:12:00.000   -123818.0058000088                       -201903.206764102                        25579.37763357162                        10.67755358944943                         -6.702741752892225                        -0.4239965400711494                       
07 Jan 2028 01:26:24.000   -114466.1829133034                       -207480.9645222425                       25186.39116382599                        10.96636223138525                         -6.206558095951515                        -0.4855261002482321                       
07 Jan 2028 01:40:48.000   -104874.8154094219                       -212624.5318832397                       24740.69739758968                        11.23196578939332                         -5.697849926255975                        -0.5459832959356028                       
07 Jan 2028 01:55:12.000   -95064.17652440071                       -217323.5535002947                       24243.27656877041                        11.47385404350233                         -5.177699026736351                        -0.6052442633767692                       
07 Jan 2028 02:09:36.000   -85054.95845603943                       -221568.6173344254                       23695.21468558908                        11.69156750172455                         -4.64720680244117                         -0.6631880562979795                       
07 Jan 2028 02:24:00.000   -74868.22828292847                       -225351.2705833316                       23097.70091274381                        11.88469795855259                         -4.107491908681634                        -0.719696869255757                        
07 Jan 2028 02:38:24.000   -64525.38345170021                       -228664.0335617065                       22452.02476468682                        12.05288894360064                         -3.559687880134899                        -0.7746562514559434                       
07 Jan 2028 02:52:48.000   -54048.10692429543                       -231500.4115340114                       21759.57311826944                        12.19583606280375                         -3.004940765778064                        -0.8279553108913857                       
07 Jan 2028 03:07:12.000   -43458.32207202911                       -233854.904509306                        21021.82705339789                        12.31328723476923                         -2.444406774215217                        -0.8794869086848136                       
07 Jan 2028 03:21:36.000   -32778.14741396904                       -235723.0150066018                       20240.35852977633                        12.40504282501534                         -1.879249933646005                        -0.929147843558713                        
07 Jan 2028 03:36:00.000   -22029.85128116608                       -237101.2538070083                       19416.82690879703                        12.47095568095713                         -1.310639770420403                        -0.9768390263862381                       
07 Jan 2028 03:50:24.000   -11235.80648970604                       -237987.1437090039                       18552.97532886267                        12.5109310705822                          -0.7397490098128632                       -1.02246564480874                         
07 Jan 2028 04:04:48.000   -418.4451115131378                       -238379.2213080525                       17650.62694251537                        12.52492652781972                         -0.1677513023507515                       -1.065937317931645                        
07 Jan 2028 04:19:12.000   10399.78658509254                        -238277.0368240476                       16711.68102452159                        12.51295160764709                         0.4041810212562549                        -1.107168241135685                        
07 Jan 2028 04:33:36.000   21196.47294378281                        -237681.1520023942                       15738.10895907879                        12.47506755397863                         0.974879163824161                         -1.146077321061856                        
07 Jan 2028 04:48:00.000   31949.27340531349                        -236593.1361166835                       14731.95011425018                        12.4113868833799                          1.543180041543003                         -1.182588300847194                        
07 Jan 2028 05:02:24.000   42635.96659803391                        -235015.5601038337                       13695.30761265755                        12.32207288760825                         2.107928427726026                         -1.216629875704606                        
07 Jan 2028 05:16:48.000   53234.49396657944                        -232951.9888626337                       12630.34400650859                        12.20733905793583                         2.667979058459224                         -1.248135798952948                        
07 Jan 2028 05:31:12.000   63723.00286459923                        -230406.9717511535                       11539.2768650651                         12.06744843413381                         3.222198698372189                         -1.277044978614416                        
07 Jan 2028 05:45:36.000   74079.88906002045                        -227386.0313158631                       10424.37428215146                        11.90271288092141                         3.769468164960731                         -1.303301564704059                        
07 Jan 2028 06:00:00.000   84283.83858013153                        -223895.6502912641                       9287.950313270092                        11.71349229457695                         4.308684310074543                         -1.326855027341341                        
07 Jan 2028 06:14:24.000   94313.86884641647                        -219943.2569060326                       8132.360348194838                        11.50019374230593                         4.838761957358354                         -1.347660225817972                        
07 Jan 2028 06:28:48.000   104149.3690321445                        -215537.2085347176                       6959.996428072453                        11.26327053683969                         5.358635794578541                         -1.365677468755361                        
07 Jan 2028 06:43:12.000   113770.1395974159                        -210686.7737334967                       5773.282514601946                        11.00322124861376                         5.867262219901406                         -1.38087256548561                         
07 Jan 2028 06:57:36.000   123156.4309446812                        -205402.1127023697                       4574.669718146324                        10.72058865774665                         6.363621141297903                         -1.39321686878603                         
07 Jan 2028 07:12:00.000   132288.9811389446                        -199694.2562124133                       3366.631492942572                        10.41595864790385                         6.846717728341524                         -1.402687309092229                        
07 Jan 2028 07:26:24.000   141149.0526540279                        -193575.0830401182                       2151.658806204796                        10.08995904399969                         7.315584115737645                         -1.409266420309324                        
07 Jan 2028 07:40:48.000   149718.4680874348                        -187057.2959509492                       932.2552883625031                        9.743258395552488                         7.769281057970513                         -1.41294235733216                         
07 Jan 2028 07:55:12.000   157979.6447999477                        -180154.3962752223                       -289.0676276683807                       9.376564707377788                         8.206899534494475                         -1.41370890537704                         
07 Jan 2028 08:09:36.000   165915.6284410954                        -172880.6571182609                       -1509.795572519302                       8.990624119177873                         8.627562304904115                         -1.411565481217548                        
07 Jan 2028 08:24:00.000   173510.1253077984                        -165251.0952485204                       -2727.416103631258                       8.586219535458607                         9.030425413523581                         -1.406517126406187                        
07 Jan 2028 08:38:24.000   180747.533498764                         -157281.4417079687                       -3939.423559248447                       8.16416920709397                          9.414679642825588                         -1.398574492551986                        
07 Jan 2028 08:52:48.000   187612.9728264809                        -148988.1111893058                       -5143.32389613986                        7.725325265748527                         9.77955191506611                          -1.387753818713039                        
07 Jan 2028 09:07:12.000   194092.3134377003                        -140388.1702244282                       -6336.639504939318                       7.270572212270476                         10.12430664146699                         -1.374076900950047                        
07 Jan 2028 09:21:36.000   200172.203114748                         -131499.3042299747                       -7516.913995087147                       6.800825360086044                         10.44824701821144                         -1.357571054075652                        
07 Jan 2028 09:36:00.000   205840.0932047367                        -122339.78345716                         -8681.716943770647                       6.317029234548954                         10.75071626844748                         -1.338269065622239                        
07 Jan 2028 09:50:24.000   211084.2631556988                        -112928.427891314                        -9828.64860188961                        5.8201559291381                           11.03109882940678                         -1.316209142038776                        
07 Jan 2028 10:04:48.000   215893.8436076641                        -103284.5711501241                       -10955.34454965591                       5.311203419357533                         11.28882148364252                         -1.29143484711682                         
07 Jan 2028 10:19:12.000   220258.8380124569                        -93428.02342915535                       -12059.48029619455                       4.791193835157351                         11.5233544332924                          -1.263995032635445                        
07 Jan 2028 10:33:36.000   224170.1427407265                        -83379.0335444808                        -13138.7758154273                        4.261171692683583                         11.73421231615639                         -1.233943761205039                        
07 Jan 2028 10:48:00.000   227619.5656476021                        -73158.25012207031                       -14191.00001212955                       3.722202086169176                         11.92095516226085                         -1.201340221281812                        
07 Jan 2028 11:02:24.000   230599.8430559635                        -62786.68198776245                       -15213.97511121631                       3.175368840800964                         12.0831892894592                          -1.166248634317668                        
