MotherShip.UTCGregorian   MotherShip.motherRIC.X    MotherShip.motherRIC.Y    MotherShip.motherRIC.Z    MotherShip.motherRIC.VX   MotherShip.motherRIC.VY   MotherShip.motherRIC.VZ   
06 Jan 2028 02:52:48.000   52695.06982669972         5.684341886080801e-14     9.094947017729282e-13     0.04840404266305319       -4.440892098500626e-16    -5.551115123125783e-17    
06 Jan 2028 03:07:12.000   52735.89088738787         0                         0                         0.04607551188258308       4.440892098500626e-16     -2.775557561562891e-17    
06 Jan 2028 03:21:36.000   52774.66544103499         -5.115907697472721e-13    -4.547473508864641e-13    0.04366755974361015       -4.440892098500626e-16    -2.775557561562891e-17    
06 Jan 2028 03:36:00.000   52811.32695447627         1.080024958355352e-12     0                         0.04118502716538715       0                         0                         
06 Jan 2028 03:50:24.000   52845.81312744458         1.193711796076968e-12     -4.547473508864641e-13    0.03863289803108341       0                         5.551115123125783e-17     
06 Jan 2028 04:04:48.000   52878.06603534492         1.13686837721616e-12      0                         0.0360162889620275        0                         0                         
06 Jan 2028 04:19:12.000   52908.03221534177         -1.591615728102624e-12    0                         0.03334044147138315       -4.440892098500626e-16    0                         
06 Jan 2028 04:33:36.000   52935.66279919761         -2.984279490192421e-12    0                         0.03061071245907965       0                         5.551115123125783e-17     
06 Jan 2028 04:48:00.000   52960.91358537822         -6.252776074688882e-13    4.547473508864641e-13     0.02783256524514661       4.440892098500626e-16     0                         
06 Jan 2028 05:02:24.000   52983.74513277375         -3.069544618483633e-12    -2.273736754432321e-13    0.02501156179690391       4.440892098500626e-16     0                         
06 Jan 2028 05:16:48.000   53004.12285266246         -2.927436071331613e-12    -6.821210263296962e-13    0.02215335243237226       -8.881784197001252e-16    0                         
06 Jan 2028 05:31:12.000   53022.01706505717         -4.263256414560601e-12    0                         0.01926366803689115       -4.440892098500626e-16    5.551115123125783e-17     
06 Jan 2028 05:45:36.000   53037.40308054892         3.637978807091713e-12     4.547473508864641e-13     0.0163483093140444        -8.881784197001252e-16    0                         
06 Jan 2028 06:00:00.000   53050.26124170955         2.231104190286715e-12     1.13686837721616e-13      0.01341313824117753       0                         -5.551115123125783e-17    
06 Jan 2028 06:14:24.000   53060.57698402486         4.746425474877469e-12     -7.958078640513122e-13    0.01046406662001934       4.440892098500626e-16     0                         
06 Jan 2028 06:28:48.000   53068.34086411873         -2.366107310081134e-12    2.842170943040401e-14     0.00750704684831317       -4.440892098500626e-16    5.551115123125783e-17     
06 Jan 2028 06:43:12.000   53073.54859765305         -4.616751425601251e-12    -3.126388037344441e-13    0.004548059825786615      -4.440892098500626e-16    0                         
06 Jan 2028 06:57:36.000   53076.2010770492          -6.039613253960852e-13    5.115907697472721e-13     0.001593104395736412      -4.440892098500626e-16    5.551115123125783e-17     
06 Jan 2028 07:12:00.000   53076.30437761285         4.277467269275803e-12     0                         -0.001351813744447008     0                         0                         
06 Jan 2028 07:26:24.000   53073.86976186056         -4.575895218295045e-12    1.13686837721616e-13      -0.004280694759403507     -4.440892098500626e-16    5.551115123125783e-17     
06 Jan 2028 07:40:48.000   53068.91367988141         -7.673861546209082e-13    0                         -0.00718755549520378      0                         5.551115123125783e-17     
06 Jan 2028 07:55:12.000   53061.45772770931         2.842170943040401e-12     2.273736754432321e-13     -0.01006644162069812      4.440892098500626e-16     5.551115123125783e-17     
06 Jan 2028 08:09:36.000   53051.52863298184         4.462208380573429e-12     -4.547473508864641e-13    -0.01291144031967129      0                         0                         
06 Jan 2028 08:24:00.000   53039.15821149558         -1.56319401867222e-12     2.273736754432321e-13     -0.0157166909965945       0                         0                         
06 Jan 2028 08:38:24.000   53024.3833126133          9.379164112033322e-13     -4.547473508864641e-13    -0.01847639868953323      -4.440892098500626e-16    0                         
06 Jan 2028 08:52:48.000   53007.24576273389         2.557953848736361e-13     4.547473508864641e-13     -0.0211848447516378       -4.440892098500626e-16    0                         
06 Jan 2028 09:07:12.000   52987.79229083005         -4.547473508864641e-13    -4.547473508864641e-13    -0.02383639995504624      -4.440892098500626e-16    -5.551115123125783e-17    
06 Jan 2028 09:21:36.000   52966.07444629035         4.547473508864641e-13     0                         -0.0264255354257907       0                         0                         
06 Jan 2028 09:36:00.000   52942.14850747924         -3.410605131648481e-13    -4.547473508864641e-13    -0.02894683552007524      0                         -5.551115123125783e-17    
06 Jan 2028 09:50:24.000   52916.07538075811         1.70530256582424e-13      -4.547473508864641e-13    -0.0313950087165607       -8.881784197001252e-16    0                         
06 Jan 2028 10:04:48.000   52887.92048316312         -2.216893335571513e-12    0                         -0.03376490047015623      -4.440892098500626e-16    2.775557561562891e-17     
06 Jan 2028 10:19:12.000   52857.75362605293         9.094947017729282e-13     0                         -0.03605150396656064      4.440892098500626e-16     -2.775557561562891e-17    
06 Jan 2028 10:33:36.000   52825.64886941047         -1.023181539494544e-12    9.094947017729282e-13     -0.03824997281567227      8.881784197001252e-16     0                         
06 Jan 2028 10:48:00.000   52791.68440458428         -1.70530256582424e-13     -1.818989403545856e-12    -0.04035563177209377      0                         0                         
06 Jan 2028 11:02:24.000   52755.94236687071         1.70530256582424e-13      9.094947017729282e-13     -0.04236398890854445      0                         0                         
06 Jan 2028 11:16:48.000   52718.50869933939         0                         0                         -0.04427074606261134      0                         -2.775557561562891e-17    
06 Jan 2028 11:31:12.000   52679.47296385487         -5.684341886080801e-14    0                         -0.04607181054622008      0                         0                         
06 Jan 2028 11:45:36.000   52638.92817327628         -1.13686837721616e-13     0                         -0.0477633049562616       0                         5.551115123125783e-17     
06 Jan 2028 12:00:00.000   52596.97058748746         1.364242052659392e-12     0                         -0.04934157800116856      0                         -2.775557561562891e-17    
06 Jan 2028 12:14:24.000   52553.69952503808         -7.958078640513122e-13    0                         -0.05080321354146786      0                         2.775557561562891e-17     
06 Jan 2028 12:28:48.000   52509.21714621357         1.70530256582424e-13      0                         -0.05214504023708118      0                         0                         
06 Jan 2028 12:43:12.000   52463.62824807331         1.335820343228988e-12     9.094947017729282e-13     -0.05336413963531825      4.440892098500626e-16     -2.775557561562891e-17    
06 Jan 2028 12:57:36.000   52417.04003056663         1.4210854715202e-12       9.094947017729282e-13     -0.05445785442351184      -4.440892098500626e-16    -2.775557561562891e-17    
06 Jan 2028 13:12:00.000   52369.56188147909         2.415845301584341e-12     0                         -0.05542379544696667      0                         1.387778780781446e-17     
06 Jan 2028 13:26:24.000   52321.30512368812         2.359001882723533e-12     0                         -0.05625984869074201      4.440892098500626e-16     0                         
06 Jan 2028 13:40:48.000   52272.38280244188         1.733724275254644e-12     0                         -0.05696418120292519      4.440892098500626e-16     1.387778780781446e-17     
06 Jan 2028 13:55:12.000   52222.90940664941         3.794298208958935e-12     -9.094947017729282e-13    -0.05753524690570732      8.881784197001252e-16     -2.081668171172169e-17    
06 Jan 2028 14:09:36.000   52173.00064497031         1.335820343228988e-12     0                         -0.05797179168702781      0                         -4.85722573273506e-17     
06 Jan 2028 14:24:00.000   52122.77317527192         3.424815986363683e-12     0                         -0.05827285834778499      -4.440892098500626e-16    6.938893903907228e-18     
06 Jan 2028 14:38:24.000   52072.34435969153         -3.481659405224491e-12    9.094947017729282e-13     -0.05843779096237627      -4.440892098500626e-16    5.204170427930421e-18     
06 Jan 2028 14:52:48.000   52021.83198775649         -3.656630553905416e-12    -9.094947017729282e-13    -0.05846623900578566      0                         8.673617379884035e-18     
06 Jan 2028 15:07:12.000   51971.35402555497         5.293543381412746e-12     9.094947017729282e-13     -0.05835816107059114      -4.440892098500626e-16    6.938893903907228e-18     
06 Jan 2028 15:21:36.000   51921.0283340314          -1.06581410364015e-13     0                         -0.05811382780880021      4.440892098500626e-16     -1.387778780781446e-17    
06 Jan 2028 15:36:00.000   51870.972411446           1.364242052659392e-12     9.094947017729282e-13     -0.05773382435041904      -4.440892098500626e-16    0                         
06 Jan 2028 15:50:24.000   51821.30310677332         -5.968558980384842e-13    9.094947017729282e-13     -0.05721905089626723      -4.440892098500626e-16    2.775557561562891e-17     
06 Jan 2028 16:04:48.000   51772.1363624105          4.831690603168681e-13     -9.094947017729282e-13    -0.05657072210522583      4.440892098500626e-16     1.387778780781446e-17     
06 Jan 2028 16:19:12.000   51723.5869307786          -4.888534022029489e-12    0                         -0.05579036313645755      0                         4.163336342344337e-17     
06 Jan 2028 16:33:36.000   51675.76811663176         -4.519051799434237e-12    0                         -0.054879802844279        -4.440892098500626e-16    -2.775557561562891e-17    
06 Jan 2028 16:48:00.000   51628.79152261121         -5.115907697472721e-13    -9.094947017729282e-13    -0.05384116126340852      -4.440892098500626e-16    -1.387778780781446e-17    
06 Jan 2028 17:02:24.000   51582.76679456101         4.035882739117369e-12     0                         -0.05267683221283913      0                         -2.775557561562891e-17    
06 Jan 2028 17:16:48.000   51537.80140031797         2.160049916710705e-12     0                         -0.05138945690889717      -4.440892098500626e-16    -2.775557561562891e-17    
06 Jan 2028 17:31:12.000   51494.00043428619         5.684341886080801e-13     -1.818989403545856e-12    -0.04998188977967686      -4.440892098500626e-16    2.775557561562891e-17     
06 Jan 2028 17:45:36.000   51451.46644538989         -1.875832822406664e-12    0                         -0.04845715194593474      0                         2.775557561562891e-17     
06 Jan 2028 18:00:00.000   51410.299320704           5.684341886080801e-14     0                         -0.0468184667762862       8.881784197001252e-16     2.775557561562891e-17     
06 Jan 2028 18:14:24.000   51370.59551180686         1.193711796076968e-12     -9.094947017729282e-13    -0.04507047208339517      0                         0                         
06 Jan 2028 18:28:48.000   51332.44809910934         -2.273736754432321e-13    0                         -0.04321640776752222      0                         0                         
06 Jan 2028 18:43:12.000   51295.9468655093          1.13686837721616e-13      0                         -0.04126060718179952      0                         0                         
06 Jan 2028 18:57:36.000   51261.17777752316         1.13686837721616e-13      4.547473508864641e-13     -0.03920757869498449      4.440892098500626e-16     -2.775557561562891e-17    
06 Jan 2028 19:12:00.000   51228.22282808281         -5.684341886080801e-14    -9.094947017729282e-13    -0.03706200692046001      -4.440892098500626e-16    2.775557561562891e-17     
06 Jan 2028 19:26:24.000   51197.15988758331         5.684341886080801e-14     -4.547473508864641e-13    -0.0348287545655486       4.440892098500626e-16     2.775557561562891e-17     
06 Jan 2028 19:40:48.000   51168.06254333133         0                         0                         -0.03251286003163646      0                         0                         
06 Jan 2028 19:55:12.000   51140.99996767047         4.547473508864641e-13     0                         -0.0301195342199428       -4.440892098500626e-16    5.551115123125783e-17     
06 Jan 2028 20:09:36.000   51116.03674587062         -8.526512829121202e-13    -4.547473508864641e-13    -0.02765415352661084      -4.440892098500626e-16    5.551115123125783e-17     
06 Jan 2028 20:24:00.000   51093.23275456306         2.842170943040401e-13     -9.094947017729282e-13    -0.02512225013335542      0                         5.551115123125783e-17     
06 Jan 2028 20:38:24.000   51072.6430273185          -5.684341886080801e-14    0                         -0.02252950042084175      0                         5.551115123125783e-17     
06 Jan 2028 20:52:48.000   51054.31763433624         3.979039320256561e-13     4.547473508864641e-13     -0.0198817122059789       -4.440892098500626e-16    0                         
06 Jan 2028 21:07:12.000   51038.30157929517         2.273736754432321e-13     -4.547473508864641e-13    -0.01718480849751303      0                         0                         
06 Jan 2028 21:21:36.000   51024.63470091631         4.007461029686965e-12     4.547473508864641e-13     -0.01444481308996807      4.440892098500626e-16     -5.551115123125783e-17    
06 Jan 2028 21:36:00.000   51013.35159924641         7.105427357601002e-13     -6.821210263296962e-13    -0.01166783277184756      4.440892098500626e-16     5.551115123125783e-17     
06 Jan 2028 21:50:24.000   51004.48156416723         3.069544618483633e-12     -2.273736754432321e-13    -0.008860041864490898     0                         0                         
06 Jan 2028 22:04:48.000   50998.04853279407         -1.335820343228988e-12    6.821210263296962e-13     -0.006027664230119664     4.440892098500626e-16     0                         
06 Jan 2028 22:19:12.000   50994.07104356095         -4.362732397567015e-12    7.958078640513122e-13     -0.003176958139050355     0                         0                         
06 Jan 2028 22:33:36.000   50992.5622252288          3.410605131648481e-13     -2.273736754432321e-13    -0.0003141986331294117    -4.440892098500626e-16    5.551115123125783e-17     
06 Jan 2028 22:48:00.000   50993.52977306501         -1.239897073901375e-12    -6.252776074688882e-13    0.002554336867673677      0                         0                         
06 Jan 2028 23:02:24.000   50996.97597833962         2.1262991367621e-12       -1.77635683940025e-15     0.005422384887292337      -4.440892098500626e-16    0                         
06 Jan 2028 23:16:48.000   51002.89772263224         -3.833378059425741e-12    0                         0.008283710882414122      0                         -1.110223024625157e-16    
06 Jan 2028 23:31:12.000   51011.28651515341         2.785327524179593e-12     -1.13686837721616e-13     0.01113212275932365       4.440892098500626e-16     0                         
06 Jan 2028 23:45:36.000   51022.1285489703          -1.56319401867222e-12     2.273736754432321e-13     0.01396148649813394       4.440892098500626e-16     5.551115123125783e-17     
07 Jan 2028 00:00:00.000   51035.40473547045         5.95434812566964e-12      4.547473508864641e-13     0.01676573840217892       0                         0                         
07 Jan 2028 00:14:24.000   51051.09079192616         -3.979039320256561e-12    6.821210263296962e-13     0.01953889992575138       -4.440892098500626e-16    -5.551115123125783e-17    
07 Jan 2028 00:28:48.000   51069.15731043175         1.875832822406664e-12     0                         0.02227509012831088       4.440892098500626e-16     5.551115123125783e-17     
07 Jan 2028 00:43:12.000   51089.56984092418         2.131628207280301e-12     4.547473508864641e-13     0.02496853819043883       8.881784197001252e-16     0                         
07 Jan 2028 00:57:36.000   51112.28901171945         -1.875832822406664e-12    -4.547473508864641e-13    0.02761359685455432       -4.440892098500626e-16    -5.551115123125783e-17    
07 Jan 2028 01:12:00.000   51137.27061536793         -1.534772309241816e-12    -9.094947017729282e-13    0.03020475329406568       0                         0                         
07 Jan 2028 01:26:24.000   51164.46575937374         5.627498467219993e-12     0                         0.0327366421126319        -4.440892098500626e-16    0                         
07 Jan 2028 01:40:48.000   51193.82096552729         2.842170943040401e-13     -4.547473508864641e-13    0.03520405531892878       -4.440892098500626e-16    0                         
07 Jan 2028 01:55:12.000   51225.27834396909         -1.13686837721616e-13     4.547473508864641e-13     0.03760195372519178       -4.440892098500626e-16    0                         
07 Jan 2028 02:09:36.000   51258.7757245855          1.70530256582424e-12      4.547473508864641e-13     0.03992547724144824       4.440892098500626e-16     0                         
07 Jan 2028 02:24:00.000   51294.24680577209         -1.477928890381008e-12    0                         0.04216995348167663       4.440892098500626e-16     2.775557561562891e-17     
07 Jan 2028 02:38:24.000   51331.62135237118         -1.70530256582424e-13     9.094947017729282e-13     0.04433090775923963       0                         2.775557561562891e-17     
07 Jan 2028 02:52:48.000   51370.8253328963          -1.70530256582424e-13     -9.094947017729282e-13    0.04640407013810372       0                         -2.775557561562891e-17    
07 Jan 2028 03:07:12.000   51411.78113597383         -4.547473508864641e-13    -4.547473508864641e-13    0.04838538387282183       -4.440892098500626e-16    2.775557561562891e-17     
07 Jan 2028 03:21:36.000   51454.40772107951         1.70530256582424e-13      0                         0.05027101120638169       0                         0                         
07 Jan 2028 03:36:00.000   51498.62084342999         5.684341886080801e-14     0                         0.05205734020640158       0                         0                         
07 Jan 2028 03:50:24.000   51544.33323588983         -1.70530256582424e-13     0                         0.05374098972492399       0                         0                         
07 Jan 2028 04:04:48.000   51591.45479813636         -2.842170943040401e-13    0                         0.05531881385437522       4.440892098500626e-16     0                         
07 Jan 2028 04:19:12.000   51639.89283391732         -5.115907697472721e-13    -9.094947017729282e-13    0.05678790654002307       -8.881784197001252e-16    0                         
07 Jan 2028 04:33:36.000   51689.55222136885         -5.115907697472721e-13    0                         0.05814560446596249       8.881784197001252e-16     0                         
07 Jan 2028 04:48:00.000   51740.33565708044         -1.534772309241816e-12    0                         0.05938949042963232       -4.440892098500626e-16    2.775557561562891e-17     
07 Jan 2028 05:02:24.000   51792.14385947339         -9.379164112033322e-13    9.094947017729282e-13     0.06051739535969236       0                         5.551115123125783e-17     
07 Jan 2028 05:16:48.000   51844.8757635459          3.126388037344441e-13     -9.094947017729282e-13    0.06152740028428739       0                         -2.775557561562891e-17    
07 Jan 2028 05:31:12.000   51898.42877434637         -2.245315045001917e-12    0                         0.06241783790707364       0                         -4.163336342344337e-17    
07 Jan 2028 05:45:36.000   51952.69894676538         6.821210263296962e-12     0                         0.06318729322750777       0                         -1.387778780781446e-17    
07 Jan 2028 06:00:00.000   52007.58124167471         1.591615728102624e-12     -9.094947017729282e-13    0.06383460419277437       -8.881784197001252e-16    0                         
07 Jan 2028 06:14:24.000   52062.96970580665         -4.831690603168681e-12    0                         0.06435886154440704       0                         0                         
07 Jan 2028 06:28:48.000   52118.75772808202         4.845901457883883e-12     -9.094947017729282e-13    0.06475940836389599       -4.440892098500626e-16    -6.938893903907228e-18    
07 Jan 2028 06:43:12.000   52174.83822043971         6.679101716144942e-13     0                         0.06503583900058137       4.440892098500626e-16     -2.775557561562891e-17    
07 Jan 2028 06:57:36.000   52231.10386991055         6.721734280290548e-12     -9.094947017729282e-13    0.06518799757446525       8.881784197001252e-16     -3.816391647148976e-17    
07 Jan 2028 07:12:00.000   52287.44731837993         -3.133493464702042e-12    0                         0.06521597587331121       0                         0                         
07 Jan 2028 07:26:24.000   52343.761406887           1.389111048410996e-12     0                         0.06512011083750265       4.440892098500626e-16     -2.42861286636753e-17     
07 Jan 2028 07:40:48.000   52399.93937199171         -2.813749233609997e-12    0                         0.06490098144005091       0                         0                         
07 Jan 2028 07:55:12.000   52455.87503941751         8.526512829121202e-13     9.094947017729282e-13     0.06455940545495312       -8.881784197001252e-16    1.387778780781446e-17     
07 Jan 2028 08:09:36.000   52511.46305997634         -4.689582056016661e-12    0                         0.06409643539457169       0                         1.387778780781446e-17     
07 Jan 2028 08:24:00.000   52566.59909045552         4.519051799434237e-12     0                         0.06351335448586984       0                         -4.163336342344337e-17    
07 Jan 2028 08:38:24.000   52621.17998165992         1.307398633798584e-12     0                         0.06281167267036701       4.440892098500626e-16     2.775557561562891e-17     
07 Jan 2028 08:52:48.000   52675.10400485756         3.154809746774845e-12     9.094947017729282e-13     0.06199312173348204       -4.440892098500626e-16    1.387778780781446e-17     
07 Jan 2028 09:07:12.000   52728.27100203351         1.27897692436818e-12      0                         0.06105965182513091       4.440892098500626e-16     0                         
07 Jan 2028 09:21:36.000   52780.5826121704          -9.663381206337363e-13    0                         0.0600134264411995        4.440892098500626e-16     -2.775557561562891e-17    
07 Jan 2028 09:36:00.000   52831.94241582312         -2.216893335571513e-12    0                         0.05885681933283406       0                         2.775557561562891e-17     
07 Jan 2028 09:50:24.000   52882.25615132067         3.922195901395753e-12     0                         0.05759240962889506       -8.881784197001252e-16    -2.775557561562891e-17    
07 Jan 2028 10:04:48.000   52931.43185631709         -1.13686837721616e-13     0                         0.05622297865240874       4.440892098500626e-16     2.775557561562891e-17     
07 Jan 2028 10:19:12.000   52979.38007274464         6.252776074688882e-13     -9.094947017729282e-13    0.05475150464265265       -8.881784197001252e-16    2.775557561562891e-17     
07 Jan 2028 10:33:36.000   53026.01398364762         -6.821210263296962e-13    -9.094947017729282e-13    0.05318115785916569       0                         2.775557561562891e-17     
07 Jan 2028 10:48:00.000   53071.24960146411         7.958078640513122e-13     -9.094947017729282e-13    0.05151529229691867       4.440892098500626e-16     -2.775557561562891e-17    
07 Jan 2028 11:02:24.000   53115.00591317382         2.273736754432321e-13     0                         0.04975743572425069       -4.440892098500626e-16    0                         
07 Jan 2028 11:16:48.000   53157.20502155797         4.547473508864641e-13     0                         0.04791127359833718       -4.440892098500626e-16    -2.775557561562891e-17    
07 Jan 2028 11:31:12.000   53197.77226615135         -2.842170943040401e-13    0                         0.04598062749514974       0                         0                         
07 Jan 2028 11:45:36.000   53236.63634881561         0                         0                         0.0439694223537611        -4.440892098500626e-16    0                         
07 Jan 2028 12:00:00.000   53273.72938278442         2.273736754432321e-13     -4.547473508864641e-13    0.04188174452692615       0                         0                         
07 Jan 2028 12:14:24.000   53308.98749898258         5.115907697472721e-13     0                         0.03972246978981854       -4.440892098500626e-16    -5.551115123125783e-17    
07 Jan 2028 12:28:48.000   53342.35016725265         7.389644451905042e-13     4.547473508864641e-13     0.03749496962530899       4.440892098500626e-16     -5.551115123125783e-17    
07 Jan 2028 12:43:12.000   53373.76058087214         9.663381206337363e-13     4.547473508864641e-13     0.03520416974599016       0                         5.551115123125783e-17     
07 Jan 2028 12:57:36.000   53403.16615117866         3.979039320256561e-13     4.547473508864641e-13     0.03285494565596097       0                         0                         
07 Jan 2028 13:12:00.000   53430.51850716925         6.821210263296962e-13     -4.547473508864641e-13    0.03045216642120199       4.440892098500626e-16     -5.551115123125783e-17    
07 Jan 2028 13:26:24.000   53455.77348577903         -3.467448550509289e-12    0                         0.02800073065060406       0                         5.551115123125783e-17     
07 Jan 2028 13:40:48.000   53478.89118640019         -3.666400516522117e-12    0                         0.02550558922797181       0                         -5.551115123125783e-17    
07 Jan 2028 13:55:12.000   53499.83600160972         -3.836930773104541e-12    2.273736754432321e-13     0.02297176231803987       -4.440892098500626e-16    0                         
07 Jan 2028 14:09:36.000   53518.57671640271         5.968558980384842e-13     2.273736754432321e-13     0.02040434519789098       4.440892098500626e-16     5.551115123125783e-17     
07 Jan 2028 14:24:00.000   53535.08652997074         -2.273736754432321e-13    -2.273736754432321e-13    0.01780851140872066       4.440892098500626e-16     5.551115123125783e-17     
07 Jan 2028 14:38:24.000   53549.34315490635         -5.542233338928781e-13    4.547473508864641e-13     0.01518950740117752       -4.440892098500626e-16    5.551115123125783e-17     
07 Jan 2028 14:52:48.000   53561.32886002053         4.519051799434237e-12     -2.273736754432321e-13    0.01255264667776237       4.440892098500626e-16     -5.551115123125783e-17    
07 Jan 2028 15:07:12.000   53571.0305359033          3.055333763768431e-13     2.842170943040401e-13     0.009903298485293425      8.881784197001252e-16     -5.551115123125783e-17    
07 Jan 2028 15:21:36.000   53578.43972712948         -3.552713678800501e-15    -3.694822225952521e-13    0.007246877615557995      0                         -5.551115123125783e-17    
07 Jan 2028 15:36:00.000   53583.55267605939         2.354560990625032e-12     -2.629008122312371e-13    0.004588830640061756      0                         0                         
07 Jan 2028 15:50:24.000   53586.37033689869         1.087130385712953e-12     3.410605131648481e-13     0.001934624740579443      4.440892098500626e-16     0                         
07 Jan 2028 16:04:48.000   53586.8983948938          -3.694822225952521e-13    -5.684341886080801e-13    -0.0007102664035678547    4.440892098500626e-16     0                         
07 Jan 2028 16:19:12.000   53585.14725940319         3.623767952376511e-12     4.547473508864641e-13     -0.003340373373107603     0                         0                         
07 Jan 2028 16:33:36.000   53581.13206237839         3.439026841078885e-12     -2.273736754432321e-13    -0.00595024400082486      4.440892098500626e-16     5.551115123125783e-17     
07 Jan 2028 16:48:00.000   53574.87263287847         -3.154809746774845e-12    0                         -0.008534453265828411     0                         -5.551115123125783e-17    
07 Jan 2028 17:02:24.000   53566.39346962618         -2.359001882723533e-12    0                         -0.01108761513711245      4.440892098500626e-16     0                         
07 Jan 2028 17:16:48.000   53555.72371410167         -4.064304448547773e-12    0                         -0.01360439204321291      4.440892098500626e-16     5.551115123125783e-17     
07 Jan 2028 17:31:12.000   53542.89708408732         1.932676241267473e-12     0                         -0.01607950571460116      0                         0                         
07 Jan 2028 17:45:36.000   53527.95183291809         -5.115907697472721e-13    -4.547473508864641e-13    -0.01850774618954198      4.440892098500626e-16     -5.551115123125783e-17    
07 Jan 2028 18:00:00.000   53510.93068053801         -5.115907697472721e-12    4.547473508864641e-13     -0.02088398308352296      -4.440892098500626e-16    0                         
07 Jan 2028 18:14:24.000   53491.88074451597         1.364242052659392e-12     -4.547473508864641e-13    -0.02320317443982962      0                         0                         
07 Jan 2028 18:28:48.000   53470.85345325159         -9.663381206337363e-13    9.094947017729282e-13     -0.02546037832930498      0                         0                         
07 Jan 2028 18:43:12.000   53447.90446066489         -2.444267011014745e-12    4.547473508864641e-13     -0.02765076228283714      0                         0                         
07 Jan 2028 18:57:36.000   53423.09354264391         7.389644451905042e-13     -9.094947017729282e-13    -0.02976961526095616      0                         0                         
07 Jan 2028 19:12:00.000   53396.4844913591          2.273736754432321e-13     0                         -0.03181235770081468      0                         2.775557561562891e-17     
07 Jan 2028 19:26:24.000   53368.14499159306         -3.410605131648481e-13    -9.094947017729282e-13    -0.03377455384310509      4.440892098500626e-16     -2.775557561562891e-17    
07 Jan 2028 19:40:48.000   53338.14649868479         4.547473508864641e-13     -9.094947017729282e-13    -0.03565192211224882      -8.881784197001252e-16    0                         
07 Jan 2028 19:55:12.000   53306.5640881732          -5.684341886080801e-14    9.094947017729282e-13     -0.03744034743019832      -4.440892098500626e-16    2.775557561562891e-17     
07 Jan 2028 20:09:36.000   53273.47632928756         1.13686837721616e-13      9.094947017729282e-13     -0.03913589185610877      -4.440892098500626e-16    2.775557561562891e-17     
07 Jan 2028 20:24:00.000   53238.96510272653         6.821210263296962e-13     9.094947017729282e-13     -0.04073480585980134      4.440892098500626e-16     0                         
07 Jan 2028 20:38:24.000   53203.11544335946         1.13686837721616e-13      -9.094947017729282e-13    -0.04223353950893591      -4.440892098500626e-16    0                         
07 Jan 2028 20:52:48.000   53166.01536711419         1.080024958355352e-12     -9.094947017729282e-13    -0.04362875212194922      -4.440892098500626e-16    -2.775557561562891e-17    
07 Jan 2028 21:07:12.000   53127.75568047483         -7.958078640513122e-13    0                         -0.0449173228324769       -4.440892098500626e-16    0                         
07 Jan 2028 21:21:36.000   53088.42978569856         -5.684341886080801e-14    -9.094947017729282e-13    -0.0460963595694226       0                         -5.551115123125783e-17    
07 Jan 2028 21:36:00.000   53048.1334882776          -2.955857780762017e-12    0                         -0.04716320759130358      -4.440892098500626e-16    4.163336342344337e-17     
07 Jan 2028 21:50:24.000   53006.9647740273          0                         0                         -0.04811545790455772      0                         0                         
07 Jan 2028 22:04:48.000   52965.02360921797         -1.790567694115452e-12    9.094947017729282e-13     -0.04895095413122579      4.440892098500626e-16     1.387778780781446e-17     
07 Jan 2028 22:19:12.000   52922.41170343888         -4.547473508864641e-13    0                         -0.04966779942078597      -4.440892098500626e-16    -1.387778780781446e-17    
07 Jan 2028 22:33:36.000   52879.2322996297          1.762145984685048e-12     0                         -0.05026436205369119      -4.440892098500626e-16    1.387778780781446e-17     
07 Jan 2028 22:48:00.000   52835.58992646981         1.861621967691462e-12     0                         -0.05073928072548432      8.881784197001252e-16     0                         
07 Jan 2028 23:02:24.000   52791.59017128564         3.467448550509289e-12     -1.818989403545856e-12    -0.05109146872607268      -8.881784197001252e-16    -2.081668171172169e-17    
07 Jan 2028 23:16:48.000   52747.33945129469         6.110667527536862e-13     9.094947017729282e-13     -0.05132011773119721      -4.440892098500626e-16    2.775557561562891e-17     
07 Jan 2028 23:31:12.000   52702.94474597471         3.82982534574694e-12      0                         -0.05142470056126469      4.440892098500626e-16     -1.387778780781446e-17    
07 Jan 2028 23:45:36.000   52658.51337743092         1.587174836004124e-12     0                         -0.05140497336528733      4.440892098500626e-16     -1.604619215278547e-17    
08 Jan 2028 00:00:00.000   52614.15274865067         2.451372438372346e-12     -9.094947017729282e-13    -0.05126097689851765      0                         -4.85722573273506e-17     
08 Jan 2028 00:14:24.000   52569.97011201999         -1.84741111297626e-13     0                         -0.05099303722239765      4.440892098500626e-16     4.85722573273506e-17      
08 Jan 2028 00:28:48.000   52526.07230897841         7.105427357601002e-13     -9.094947017729282e-13    -0.0506017653395193       4.440892098500626e-16     0                         
08 Jan 2028 00:43:12.000   52482.5655306527          1.151079231931362e-12     9.094947017729282e-13     -0.05008805622629046      0                         2.775557561562891e-17     
08 Jan 2028 00:57:36.000   52439.55507761364         2.700062395888381e-12     -9.094947017729282e-13    -0.04945308723534574      0                         2.775557561562891e-17     
08 Jan 2028 01:12:00.000   52397.1451064078          1.70530256582424e-13      0                         -0.04869831520195178      -4.440892098500626e-16    0                         
08 Jan 2028 01:26:24.000   52355.4384001311          -4.376943252282217e-12    0                         -0.04782547354875649      0                         -1.387778780781446e-17    
