xx 2000R06 IAU Theory of Nutation (1320 term) (Sorted for largest A terms, then for largest F terms)
xx  a1  a2  a3  a4  a5  a6  a7  a8  a9 a10 a11 a12 a13            A         B          C       D        E          F         G         H     #  all are 1e-06"
  0   1   0   1   0   0   0   0   0   0   0   0   0   0         56.5         0       -0.6       0     -0.1        0.0         0         0   122
  0   1   2   2   2   0   0   0   0   0   0   0   0   0         53.5         0      -22.8       0     -0.2       -0.1         0         0   123
  1  -1   0   0   1   0   0   0   0   0   0   0   0   0         52.8         0      -27.9       0      0.0        0.0         0         0   124
  0   0   0   0   0   0   0   3   0  -1   0   0   0   2         51.7         0      -20.1       0      1.6        0.7         0         0   125
  3   0   2   0   1   0   0   0   0   0   0   0   0   0        -50.2         0       25.0       0      0.3        0.2         0         0   126
  0   0   0   4   0   0   0   0   0   0   0   0   0   0         49.4         0       -1.9       0     -0.2        0.0         0         0   127
  1  -1   0   2   0   0   0   0   0   0   0   0   0   0         49.3         0       -1.5       0     -0.2        0.0         0         0   128
  1   0   0   2  -1   0   0   0   0   0   0   0   0   0         49.2         0       27.5       0     -0.3        0.1         0         0   129
  0   0   0   0   0   0   0   0   0   2  -5   0   0   0        -49.1         0          0       0     12.8          0         0         0   130
  0   0   0   0   0   0   4  -6   0   0   0   0   0  -2        -49.0         0      -21.3       0      0.0        0.0         0         0   131
  2  -1   2   0   2   0   0   0   0   0   0   0   0   0        -48.8         0       20.7       0      0.2        0.1         0         0   132
  0   0   0   2   2   0   0   0   0   0   0   0   0   0        -46.8         0       20.1       0      0.0        0.0         0         0   133
  1   1  -2  -2  -1   0   0   0   0   0   0   0   0   0         46.7         0       24.0       0      0.1       -0.1         0         0   134
  1  -1  -2   0  -2   0   0   0   0   0   0   0   0   0        -46.3         0      -20.0       0      0.0        0.0         0         0   135
  0   0   0   0   0   0   0   4  -8   3   0   0   0   0        -46.2         0          0       0    160.4          0         0         0   136
  0   0   0   0   1   0   0  -1   2   0   0   0   0   0        -46.0         0       24.6       0    -43.5      -23.2         0         0   137
  0   0   0   0   0   0   2  -4   0   0   0   0   0  -2         45.8         0       19.8       0      0.0        0.0         0         0   138
  1   0   2  -4   1   0   0   0   0   0   0   0   0   0        -45.3         0       24.4       0     -0.1       -0.1         0         0   139
  0   0   0   0   0   0   0   1  -2   0   0   0   0   0        -44.9         0          0       0     43.0          0         0         0   140
  0   1  -2  -2  -1   0   0   0   0   0   0   0   0   0         44.6         0       22.5       0      0.2       -0.1         0         0   141
  2   0   0  -2   0   0   0  -2   0   2   0   0   0   0         43.9         0          0       0      0.0          0         0         0   142
  0   3   2  -2   2   0   0   0   0   0   0   0   0   0        -43.8         0       18.1       0      0.0        0.0         0         0   143
  0   0   0   0   0   0   8 -13   0   0   0   0   0  -1        -42.5         0       26.9       0     21.2       13.3         0         0   144
  1  -1   2   0   1   0   0   0   0   0   0   0   0   0        -42.1         0       21.6       0      0.1        0.1         0         0   145
  0   0   2   2   0   0   0   0   0   0   0   0   0   0         41.6         0       -1.7       0     -0.2        0.0         0         0   146
  0   0   0   0   0   0   0   2   0  -2   0   0   0   0         41.3         0          0       0      1.3          0         0         0   147
